CustomerID,Recency,Frequency,AverageSpend,ProductDiversity,TotalOrders,AverageBasketSize,AverageQuantityPerOrder,PC1,PC2,PC3,PC4,PC5,High_Value_Customer,Future_Spend
12866,1.1710960538991686,-0.4242629202453546,0.3355553550206575,-0.35134921008110714,-0.4242629202453546,0.27373004198216055,-0.15470082562386808,-1.859025285759772,-1.5531514108245905,-0.7187969464450586,0.1711458101373687,0.3908604004914364,0,0.0
13389,0.5060914480931892,-0.4242629202453546,-0.2153077712150657,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.3484908729134234,-0.5195104948159754,0.21795232263952094,-0.7295094971727946,1.273812058187792,0.28674704560314784,0,540.07
12724,-0.2632276056823555,-0.25395340732976973,-0.4305655429815131,-0.507363422274478,-0.25395340732976973,-0.621015224858493,-0.43846482344071697,0.22569829677005954,0.29962289682824367,-0.07546321389241306,-0.7429820427732866,-0.8777113028319039,0,751.0500000000001
14236,2.3185549815643878,-0.4242629202453546,-0.3407391752203382,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.614952187936562,-0.3756661010992216,-0.30498062583833613,-0.30295424345473787,-0.00667155871430056,-1.0970230735455169,0,301.56
17147,0.16706949219210174,-0.25395340732976973,0.202854818037969,-0.12441944689074957,-0.25395340732976973,0.11583381842204521,0.1480961232660621,-1.222053792580238,-1.4566777241708233,0.41140699626579513,0.49656322556280846,0.8365036328332729,0,741.48
17711,1.2493318898763426,-0.4242629202453546,-0.28362847763928173,-0.5357296426732727,-0.4242629202453546,-0.41048692677833926,-0.3761751653833599,-0.07083907699374824,0.9674212684356241,0.038840413552642165,0.8630387243351578,0.05983757069977448,0,164.57
16639,0.16706949219210174,-0.25395340732976973,-0.2561154950870245,-0.45063098147688857,-0.25395340732976973,-0.5683831503384545,-0.4713399207487665,0.18918206991609046,-0.10587644899515547,-0.3928906886507735,-0.6395460959211212,-0.6858667755368187,0,786.36
12524,-0.4066599716405079,0.4272846443325696,0.2647719821621637,0.5847360630791179,0.4272846443325696,-0.077150454818096,0.5743188760844592,-0.18442368209920726,0.0999242130263353,0.13888081336432115,0.049342139449371596,-0.6507847446272588,1,1363.24
14853,0.2322660221730801,-0.4242629202453546,-0.29465561521256933,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6287943341715302,-4.022675946789002,-3.3737526326593983,-1.3253515479963236,0.43051297598428034,2.5611102600163305,0,261.3
17180,0.6234452020589503,-0.08364389441418492,-0.34994369580390056,0.3719894100881576,-0.08364389441418492,0.5544344394223654,-0.15124028906512602,-1.1323089433033349,-1.6102792464128595,1.1141306643430418,0.6377825749447451,1.5712082720086749,0,231.17
13654,-0.6283281735758344,0.08666561850139992,0.09681234042088571,0.6982009446742966,0.08666561850139992,0.3395201351322086,0.5789329248294485,-0.5583086382951484,0.8357008729993793,0.4488448715535648,-0.6684789079993535,-0.5448715815261695,1,993.06
14857,-0.5892102555872473,-0.4242629202453546,0.26862447024746927,-0.3087998794829151,-0.4242629202453546,0.4316262655422759,-0.09587170412525307,-0.7262986374502183,-0.30381863740177517,-0.39565875631504055,0.08582621116478877,-0.6075624940037235,0,650.6
13873,-0.9673501294769218,-0.08364389441418492,-0.4494256666143222,-0.4222647610780939,-0.08364389441418492,-0.6911913242185442,-0.5849608710941309,-1.0200651726517787,-1.227371056765572,-0.39230704290345675,0.18389709808589977,0.08781467649901012,0,0.0
13148,-0.7847998455301823,1.108522695994909,-0.18109072790929726,1.733567989230303,1.108522695994909,0.16320268549007974,-0.2723590686210981,0.5169669046610931,-0.16149201875649066,-0.3411232917451678,-0.643704120292184,-0.286140977028925,1,917.25
15745,0.5582486720779719,-0.4242629202453546,-0.13308884828057002,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.3069644342085187,0.8070650796007269,-0.6237481546658122,1.140885802020067,1.484366990472689,0.04259314768554972,0,791.74
15589,0.8059954860056897,-0.08364389441418492,-0.3952165265152364,-0.3229829896823125,-0.08364389441418492,-0.5859271751784674,-0.46614911591065344,-0.1286555066694067,0.4922242602682935,-0.08391178145259695,0.03927154644755094,-0.37425818313244735,0,0.0
14794,0.12795157420351472,0.08666561850139992,-0.3762436322660062,-0.1953349978877363,0.08666561850139992,-0.5683831503384545,-0.4773958597265651,0.4714889546486442,0.2389929183998428,-0.5343127019691202,-0.39601117551829834,-0.8532385503189139,0,640.37
17819,-0.14587385171659442,0.4272846443325696,0.3702246999339094,-0.20951810808713367,0.4272846443325696,-0.6911913242185442,-0.1748872888831968,-1.6961983189146121,-1.5993516826876,-0.5007453456384939,0.4735530739454578,0.6685968792493144,1,236.4
14867,-0.1067559337280074,-0.08364389441418492,-0.2539484705390401,-0.28043365908412043,-0.08364389441418492,-0.4631190012983777,-0.3681005800796285,0.1950444323089874,-0.4228223071215857,-0.016688419483433786,0.27687828356018823,-0.5797219197047856,0,0.0
15951,1.1971746658915599,-0.4242629202453546,-0.0008363459090681946,-0.4080816508786965,-0.4242629202453546,0.06320174390200677,-0.1443192159476419,0.4271009819308576,1.255935478400707,-0.8478707206199951,1.2670539066185331,-0.3307769269506947,0,333.05
13777,-0.8369570695149651,3.4928558768130964,0.25489083788007466,-0.22370121828653103,3.4928558768130964,-0.8337365260436485,0.1127698125622368,0.5482337414287279,-0.2667425902113695,-0.37127813502793866,-0.4399616672846714,-0.7093192604897172,1,13616.92
16297,0.9755064639562334,-0.4242629202453546,-0.13482612534435504,-0.43644787127749124,-0.4242629202453546,-0.04206240513807012,-0.033582046067896006,-0.15914930133669736,-0.022800822234327927,-0.18612024441294642,-0.8114845108748948,-0.3376894084932909,0,0.0
15133,-0.8630356815073564,-0.08364389441418492,-0.08805984592906366,-0.3371660998817098,-0.08364389441418492,-0.5859271751784674,0.037935709479439764,0.2094299037169623,0.7700121607168681,-0.89053923133859,0.5248650088882852,-0.6897789110151352,0,0.0
13494,1.5361966217926475,-0.4242629202453546,-0.10856581099072152,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.18584565465254663,-0.28343907774861055,1.6372505728346396,1.3642715449318505,-0.8515256619083874,0.15218004741962554,0,0.0
16777,0.8320740979980811,-0.4242629202453546,-0.3695962616061554,-0.22370121828653103,-0.4242629202453546,0.8526828617025835,-0.5803468223491414,0.11905727480325444,-0.31165079930348033,-0.5489890258137027,-0.22583683129629112,-0.4983141133363593,0,49.1
12962,-1.0455859654540958,-0.4242629202453546,-0.3750458254483439,-0.5640958630720674,-0.4242629202453546,-0.5157510758184162,-0.47653072558687964,-0.5175871644040821,-0.42439993224985006,-0.342740182818749,0.010341198763772073,-0.9546691468009461,0,95.85
12571,-0.9412715174845304,-0.4242629202453546,-0.2327536903608639,-0.5215465324738753,-0.4242629202453546,-0.35785485225830077,-0.06472687509657454,1.911683371954411,0.31380138134453933,4.047285123991874,0.840358624067592,1.7780665364795603,0,271.26
17660,-0.680485397560617,-0.4242629202453546,-0.3600320941918446,-0.1953349978877363,-0.4242629202453546,0.9053149362226219,-0.32772765356097106,0.8870981164974209,1.2859969307040382,-1.0893247240262856,1.0451379465912964,0.1120779331159116,0,0.0
16626,-1.0455859654540958,0.5975941572481545,-0.12123095265272066,0.32944007948996556,0.5975941572481545,-0.32777938110399313,-0.19869907615644572,0.42601506959708946,-0.45614354994360523,-0.15716331051951715,0.05909333186743521,-0.4555402760629664,1,2247.76
14285,-0.22410968769376846,-0.4242629202453546,-0.6761250841657674,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.7395315040512761,4.7007847800007845,-0.9344717482453049,-3.0558397013265486,-3.9450657354480243,2.0982059077806987,0,1904.11
16801,-0.3936206656443122,0.08666561850139992,0.04193267233226888,0.30107385909117085,0.08666561850139992,-0.10785249828811817,-0.31994144630380145,0.6443412655855456,-0.9021388550317893,0.9055435347994847,0.8177425820198329,-0.20259795761110538,0,0.0
12971,-1.12382180143127,9.794307854689736,-0.45143745044222666,0.41453874068634966,9.794307854689736,-0.9169627914219879,-0.4249063277433506,0.005947297482727015,2.901239379779925,0.5320500116994001,-0.32048431680461476,1.574525689728298,1,3335.15
15985,-0.9151929054921392,-0.25395340732976973,0.3576644915481943,-0.3087998794829151,-0.25395340732976973,-0.1210105169181278,1.132618774228178,0.2572772675293671,-0.28924259367927313,-0.05476183640954154,-0.4059565171735596,-0.39046287524518714,0,0.0
12393,0.675602426043733,-0.08364389441418492,-0.04009880755060775,-0.2520674386853257,-0.08364389441418492,-0.41048692677833926,-0.1443192159476419,-0.12812370222778227,-0.0966863748491866,-0.2335585762987997,-0.036345651477357556,-1.345320484053386,0,521.5
17298,-1.202057637408444,-0.25395340732976973,-0.23118099743996381,-0.29461676928351777,-0.25395340732976973,-0.30522277773826234,-0.07683875305217175,0.06213746278927849,1.1234825303008613,-0.6910072587192955,0.5617226019400928,-0.6567612709738552,0,0.0
12379,-0.3023455236709425,-0.4242629202453546,0.15400075829163776,-0.43644787127749124,-0.4242629202453546,-0.04206240513807012,-0.016279363274185707,-0.8406176731409315,-0.5338203349326022,0.7541827692541077,0.018038922844289162,0.3292960774940641,0,392.4
16743,-1.0586252714502915,0.4272846443325696,-0.11973924557990678,0.4429049610851444,0.4272846443325696,0.3614501661822247,0.21442307397528498,-1.2969224371389485,-0.8242488656707069,-0.41912269239719074,-0.12491104212833307,0.1570294662450329,1,352.23
17718,0.5060914480931892,-0.4242629202453546,-0.43208337452145157,-0.6350114140690541,-0.4242629202453546,-0.7789114484186084,-0.4592280427931693,-1.8599902786423181,-1.5539634029140112,-0.719067471111501,0.17126148845527672,0.3918283366308093,0,0.0
13939,-1.1107824954350742,-0.25395340732976973,-0.3301234980042629,-0.26625054888472305,-0.25395340732976973,-0.19995862869818545,0.3903336823780063,-0.23983004399778715,0.14015792140077338,0.003399781226246808,0.40084897046821344,0.6008993889191637,0,178.34
14262,-1.12382180143127,-0.08364389441418492,-0.16573136995273968,-0.12441944689074957,-0.08364389441418492,-0.19995862869818545,-0.06241985072407996,0.49517392890462647,-0.20709328850665007,-0.1332378084326536,-1.1980137571493676,0.47402544887636233,0,1763.23
13563,-0.6935247035568127,-0.4242629202453546,-0.11840428530984053,-0.16696877748894162,-0.4242629202453546,0.9579470107426603,-0.24121423959241958,-0.02646290560550695,-0.3620696961854416,-0.2586947891659232,-0.11435001703700176,-0.8503965650845425,0,466.65
17455,0.12795157420351472,-0.4242629202453546,-0.44607302666666715,-0.6066451936702594,-0.4242629202453546,-0.6736472993785315,-0.5180571642917843,-1.6556494898224494,-1.3820210942516815,-0.6617828789286079,0.14676617956935875,0.18686430236264745,0,0.0
13570,0.6495238140513416,-0.4242629202453546,-0.2489560848715318,-0.3371660998817098,-0.4242629202453546,0.326362116502199,-0.1893061912112887,-1.1773507096994082,1.2511977219784878,0.07419790496511527,-0.14128516474980748,0.5262330960805911,0,0.0
13064,-0.5370530316024646,-0.25395340732976973,-0.08412506577231561,-0.28043365908412043,-0.25395340732976973,-0.14732655417814702,-0.2550563858273878,1.6025964332419107,-0.31127598507784926,0.35314513856630214,-0.4316830116109073,0.06510960064834645,0,446.34
13534,-1.12382180143127,2.9819273380663422,-0.30623484985775656,0.7123840548736939,2.9819273380663422,-0.5082322080298393,-0.37699910265925085,-0.041996041119648206,-0.12255603257462894,-0.07459191697369963,0.12669449799628868,-0.9159694071232353,1,1498.55
15313,-1.0847038834426828,-0.4242629202453546,-0.5918214287547299,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.6599391632002087,-0.0044059753724641415,0.007415756207530359,-0.1988757331443234,-0.0511762878446083,-1.4694155536339673,0,0.0
13132,0.8842313219828637,-0.4242629202453546,-0.5455549974770888,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6772418459939191,-0.0044059753724641415,0.007415756207530359,-0.1988757331443234,-0.0511762878446083,-1.4694155536339673,0,0.0
12413,0.5582486720779719,-0.25395340732976973,-0.17130894368383873,-0.3655323202805045,-0.25395340732976973,-0.35785485225830077,-0.39174757989769915,-0.848826077275638,-0.06952957571375888,0.07453416620944125,-0.3855605400277861,-0.5220754933181131,0,194.2
12481,-0.18499176970518144,0.7679036701637393,0.24693136585889164,0.8683982670670648,0.7679036701637393,-0.06837844239808935,0.27051260403156246,-0.3221435279922544,-0.33894845354318004,-0.2754592111351448,-0.46155849080248185,-0.39061056556852675,1,1494.56
15106,-0.680485397560617,-0.08364389441418492,-0.05733137688155532,0.23015830809418414,-0.08364389441418492,0.16846589294208367,0.20173443992656404,0.4144341762762698,-0.13921736803513504,0.5770327663409096,-0.2641484966658692,-0.0025553645669096625,0,389.69
13626,0.7668775680171027,-0.4242629202453546,-0.21651472159622148,-0.45063098147688857,-0.4242629202453546,-0.09469447965810857,-0.023200436391669826,-0.9097074975917098,0.5107385311896654,0.08804968842135678,-0.29103270742573295,-0.1745890017094996,0,0.0
15172,-0.7587212335377911,-0.08364389441418492,-0.14638358960027167,0.13087653669840268,-0.08364389441418492,-0.024518380298057557,0.22019063490652163,-0.16403521210299818,1.1824358722821797,0.6641909681443059,-0.367050193280908,0.05880113127909708,0,737.31
13305,-1.0195073534617045,0.4272846443325696,-0.35599368698216916,-0.3371660998817098,0.4272846443325696,-0.7262793738985699,-0.3444535802615576,0.5107036035893372,1.75700571510923,1.9043458591421467,0.4812140696152859,1.0360364941061138,0,915.11
12816,-0.22410968769376846,-0.4242629202453546,-0.10419518764077838,-0.507363422274478,-0.4242629202453546,-0.30522277773826234,-0.47999126214562166,-1.0241532385590832,-0.8837215042995507,-0.5236452105757536,-0.2636127866846367,0.031735371493423516,0,253.55
15855,-0.7456819275415953,0.25697513141698475,-0.4264180225808139,0.11669342649900534,0.25697513141698475,-0.2525907032182239,-0.4211621406470067,0.019791905647543056,1.0010568737917422,-0.1831100551321719,-0.019200384966653414,-0.6111506717962029,0,0.0
15755,-1.1107824954350742,-0.08364389441418492,0.010940563870694963,0.20179208769538942,-0.08364389441418492,0.06320174390200677,-0.026660972950411886,-0.33134160105359917,0.6851669367456266,-0.7090039929423376,0.7780252329489258,0.048018965210331756,0,1219.42
15139,0.5973665900665589,-0.25395340732976973,-0.5232812768066671,-0.5357296426732727,-0.25395340732976973,-0.7525954111585892,-0.3865567750595861,-1.1809964635865573,0.5036097388784815,0.6679168853850145,-0.9319546236368955,-0.05385522407189981,0,0.0
17967,2.3185549815643878,-0.4242629202453546,-0.48160491440281594,-0.13860255709014693,-0.4242629202453546,1.1158432343027758,-0.4938334083805899,-0.2833486954236554,0.5599953107993281,0.22064513196395072,-0.7757019254321902,-0.5402343208901659,0,0.0
15912,-0.19803107570137712,-0.25395340732976973,-0.4449575119204473,-0.45063098147688857,-0.25395340732976973,-0.5946991875984738,-0.42635294548511976,1.421108530470825,-0.5778362266994373,3.435380397417416,1.361421326238522,0.9481275204924184,0,0.0
13255,2.3446335935567792,-0.4242629202453546,-0.2741740329868943,-0.6350114140690541,-0.4242629202453546,-0.7789114484186084,-0.36579355570713373,0.03930062528263054,0.4806510384531096,0.14950822309841502,-0.8017363325451535,-0.8417813363802228,0,173.81
17492,0.71472034403232,-0.4242629202453546,-0.0019335735283008287,-0.54991275287267,-0.4242629202453546,-0.4631190012983777,-0.21006941056374104,-0.7217073680175226,0.5721518805652279,0.3111593860691032,-0.710959117634388,-0.2262025637205703,0,0.0
17188,-0.3805813596481165,0.25697513141698475,-0.023058862623925716,0.003228544903826554,0.25697513141698475,-0.5052246609144084,-0.07441637746105234,-1.150121946022417,-1.0853074742578412,-0.22549908723084383,0.2771831387731549,0.30003769730865965,1,659.14
14288,0.25834463416547143,-0.4242629202453546,0.09321434818615222,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.09587170412525307,-0.74813134608328,-0.008352626327864753,0.08379956185620306,-0.38143838539504427,-0.6268074561217634,0,0.0
17122,-0.9673501294769218,-0.4242629202453546,-0.43396694860113416,-0.6208283038696568,-0.4242629202453546,-0.7262793738985699,-0.4696096524693955,-0.0044059753724641415,0.007415756207530359,-0.1988757331443234,-0.0511762878446083,-1.4694155536339673,0,0.0
17956,0.7277596500285156,-0.4242629202453546,-0.6635984021795286,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.7429920406100182,-0.0044059753724641415,0.007415756207530359,-0.1988757331443234,-0.0511762878446083,-1.4694155536339673,0,0.0
18079,-0.8760749875035521,-0.25395340732976973,1.330320201743913,0.11669342649900534,-0.25395340732976973,0.7211026754024873,8.034658940639217,-1.7611639359107523,3.1432981727309826,3.041661009839136,-3.0115194875966043,1.0393644391952934,1,1406.97
14546,0.10187296221112337,-0.25395340732976973,0.11303759384028768,1.0669618098586278,-0.25395340732976973,2.6421733953838906,0.12041183079612565,0.21083076412256466,-0.08627080135731974,-0.5346691139061056,-0.013173732873345048,0.3948030050314803,0,1699.05
16515,-0.5631316435948559,-0.08364389441418492,-0.08671878995000158,0.17342586729659473,-0.08364389441418492,0.11583381842204521,-0.11894194785020021,0.06518198212809997,1.0889784311075867,-0.7882316665706637,-0.1615940741186306,0.4233705001250027,0,639.52
15469,-0.9543108234807262,-0.4242629202453546,-0.1304372148674246,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.30350389764977664,0.5929547978436278,1.148163195244639,-0.11369107806088916,0.005257377406962825,0.10015409887198254,0,234.25
18200,-1.1499004134236612,-0.4242629202453546,-0.4119675348355207,-0.3087998794829151,-0.4242629202453546,0.48425834006231433,-0.3865567750595861,0.41231441312689454,0.1767958080973766,-0.34911354213079115,0.5320282564840786,-0.2024613949085997,0,0.0
14161,0.2844232461578628,-0.08364389441418492,-0.017837278298177568,0.5138205120821311,-0.08364389441418492,0.7298746878224937,-0.22737209335745134,0.4404851679573935,-0.1923666890988788,1.2722939682651102,1.0590000688174241,0.8014103641891125,0,0.0
13750,-0.6935247035568127,0.08666561850139992,-0.08497998895896762,-0.4931803120750806,0.08666561850139992,-0.8447015415686564,-0.37357976296430334,-0.006903603232238067,-0.07368176910351387,-0.13533182623346138,0.013188857546338473,-1.3663943988865026,0,330.63
14344,-0.8630356815073564,0.7679036701637393,-0.48348620259162517,0.07414409590081329,0.7679036701637393,-0.6275942341734978,-0.540118084853765,0.5940100259423298,-0.30187292107794056,-0.7217880164920005,-0.250028142545181,-0.048147986809146615,0,0.0
13470,-1.0195073534617045,-0.4242629202453546,-0.4756981723859471,-0.6208283038696568,-0.4242629202453546,-0.7262793738985699,-0.5042150180568161,-0.0044059753724641415,0.007415756207530359,-0.1988757331443234,-0.0511762878446083,-1.4694155536339673,0,49.5
13983,-0.08067732173561605,0.7679036701637393,-0.30264251792423325,0.20179208769538942,0.7679036701637393,-0.5946991875984738,-0.4034268907834536,-0.2477384945510015,0.5962331722769808,0.3156271811220432,-0.623082823674667,-0.40141560515118885,1,922.37
15224,2.1490440036138443,-0.25395340732976973,-0.39241859608619334,-0.5357296426732727,-0.25395340732976973,-0.7262793738985699,-0.4834517987043637,-3.321706833303732,-1.988200796912204,-1.0797237722269235,0.4448518683171579,2.2147798887672665,0,0.0
13725,-0.31538482966713816,0.5975941572481545,-0.19951030594482883,0.49963740188273376,0.5975941572481545,-0.38041145562403156,-0.3885342245217243,-0.9048759787781524,-0.7430978652852716,-0.5332262601155037,0.01087808258679167,-0.28057270490027464,1,114.86
14844,-0.9151929054921392,-0.08364389441418492,0.6893015394612454,0.1876089774959921,-0.08364389441418492,0.4316262655422759,0.7542667771390462,-0.11865862228073486,-0.08738155232674051,-0.17973145714544228,-0.3660726212794515,-0.4347422903227165,1,932.13
16679,2.2533584515834097,-0.4242629202453546,-0.44963901642917303,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6460970169652406,3.6944723063082407,-0.7330275998941205,-2.4448127254725467,-3.1122685703536526,1.335188601004152,0,0.0
17552,2.3185549815643878,-0.25395340732976973,-0.41396083167712655,-0.5357296426732727,-0.25395340732976973,-0.7525954111585892,-0.497293944939332,-1.119547834566255,0.7712225155568355,-0.936329202462359,0.871103887111292,0.619021894335539,0,631.89
15232,-1.0455859654540958,-0.25395340732976973,-0.12727354189863738,-0.35134921008110714,-0.25395340732976973,-0.27890674047824315,0.44051146247976614,0.02915497790848844,0.13197911302425294,-0.21744093912205886,0.5207337149048492,-0.8714462327862132,0,0.0
14388,-0.9412715174845304,0.25697513141698475,-0.015736696978246638,0.41453874068634966,0.25697513141698475,0.052675328997999114,0.0695419433826174,-0.4514865458490293,-0.5618318756435088,0.07279804134517136,0.2724192317791686,-0.17958243946344585,1,1377.73
12707,1.2754105018687338,-0.4242629202453546,0.41656732757399717,-0.2520674386853257,-0.4242629202453546,0.6421545636224296,0.13944478186920697,0.3378970852440896,0.012338191816868776,0.7744390591268542,0.186762946251278,-0.8804322293089564,0,0.0
13270,2.2533584515834097,-0.4242629202453546,0.3920260031571616,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.054345265420348364,-0.0044059753724641415,0.007415756207530359,-0.1988757331443234,-0.0511762878446083,-1.4694155536339673,0,0.0
17800,-0.9934287414693131,0.4272846443325696,-0.4536621843663592,-0.20951810808713367,0.4272846443325696,-0.5069790633984097,-0.48633557916998216,-0.6897410961994243,1.5559797756012759,-1.1476195607153805,1.3835061999588172,0.6494117170921654,0,421.91
16573,1.2623711958725383,-0.4242629202453546,-0.15177829206149857,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.36233301914839167,-0.16414760853707783,-1.4398072807941855,-0.14383413407025122,0.1664810472330881,0.6044580320862418,0,370.98
13544,0.6104058960627546,-0.4242629202453546,-0.4802516670057624,-0.12441944689074957,-0.4242629202453546,1.1158432343027758,-0.5284387739680105,0.4956113366164212,-1.0795961141768402,0.973298916009737,0.756876906840454,0.24734514941492056,0,163.05
13814,-0.7326426215453997,-0.4242629202453546,0.4423887508799375,-0.28043365908412043,-0.4242629202453546,0.5368904145823528,0.4024455603336035,0.5524228048120602,-0.7464313885386041,0.49357424839461456,0.18929508581830434,0.023091238285400436,0,961.58
13709,-1.202057637408444,0.25697513141698475,0.38061849334253994,1.0527786996592303,0.25697513141698475,0.6737338083344528,0.5616302420357382,-0.27885843065865623,0.08410024193284332,-0.4224292463220945,-0.04479408294907214,-0.3435724420025383,1,3388.84
17758,-0.5370530316024646,0.08666561850139992,-0.031663870227757275,1.7193848790309056,0.08666561850139992,1.5237418118330737,0.037358953386316215,-0.16112818677447013,1.010333229092608,0.4411513474710299,-0.18709773496043586,-0.5135960486845064,0,1974.95
14562,-0.8760749875035521,0.4272846443325696,-0.09110465257243404,0.7407502752724887,0.4272846443325696,0.3877662034422439,-0.22794884945057498,0.423411869740891,0.840175362892256,-0.07774754594764127,0.46346502167131537,0.3332799945406418,1,3051.92
15339,1.627471763766017,-0.4242629202453546,-0.2152894840880785,-0.15278566728954426,-0.4242629202453546,1.0632111597827372,-0.1962272643287728,0.7509668887532649,0.1430739370199944,0.5081084582556978,1.414842066109016,-0.2635860859831937,0,316.17
17596,-0.7456819275415953,0.08666561850139992,0.10724057458534211,0.8683982670670648,0.08666561850139992,1.0237371038927083,1.715719184376215,-0.8537786007239678,2.267989736800107,0.8422085387721674,-0.7966090743786419,0.3358620828284514,1,1069.61
17107,-0.5109744196100733,-0.08364389441418492,3.17326028526095,1.8186666504266873,-0.08364389441418492,2.9755098673441336,2.0577355475985555,0.9651156103913123,-0.3995838047942882,0.4276369559095139,0.4306977041921806,-0.14314811341223746,1,4464.87
15128,-0.8760749875035521,-0.08364389441418492,0.026429760428861675,0.21597519789478678,-0.08364389441418492,0.326362116502199,0.41513419438232446,-0.4630341677395262,0.7394893937537114,0.9024753520080422,-1.0732752726100006,0.22575410243406605,0,300.76
14673,2.2663977575796053,-0.4242629202453546,-0.003908583242919466,-0.507363422274478,-0.4242629202453546,-0.30522277773826234,-0.009358290156701587,1.7587236390371053,0.30090579579788307,-1.7871127626074634,-1.0312817231990024,0.64498382165879,0,1362.91
14897,1.3406070318497123,-0.4242629202453546,-0.36597541046268783,-0.5782789732714647,-0.4242629202453546,-0.5683831503384545,-0.324267117002229,-0.0044059753724641415,0.007415756207530359,-0.1988757331443234,-0.0511762878446083,-1.4694155536339673,0,1190.88
16698,0.4278556121160152,-0.25395340732976973,1.1399694969340455,-0.6633776344678488,-0.25395340732976973,-0.9631237092387429,0.7069727775029048,-2.256162651488706,4.492791138951827,4.306794505183995,-4.167728025266013,1.7996543295623826,1,0.0
12792,0.8190347920018853,-0.4242629202453546,0.04555809525748327,-0.3655323202805045,-0.4242629202453546,0.2210979674621221,0.00448385607826665,-0.3741468166517015,0.48397617941519894,0.7313972597898991,-0.044999838419612595,-0.10425549354688583,0,0.0
13233,1.8621792716975394,-0.4242629202453546,-0.13054693762934785,-0.4789972018756833,-0.4242629202453546,-0.19995862869818545,0.6516041925630318,-0.49357738461524947,-0.882354602735725,1.3668248155216773,0.4954991309285459,0.7913133364118894,0,300.88
