CustomerID,Recency,Frequency,Monetary,ProductDiversity,AverageSpend,Decorations_Spend_Pct,Gadgets_Spend_Pct,Homeware_Spend_Pct,Kitchenware_Spend_Pct,Other_Spend_Pct,Stationery_Spend_Pct,Future_Spend,High_Value_Customer
13132,161,1,77.3,3,77.3,0.0,0.0,0.7800776196636481,0.0,0.2199223803363519,0.0,0.0,0
12413,136,2,563.9,25,281.95,0.08778152154637348,0.0,0.02926050718212449,0.4048590175563043,0.28231956020571025,0.1957793935094875,194.20000000000002,0
12481,79,8,4101.76,112,512.72,0.08310822671243563,0.04170404899360274,0.10805361600873771,0.1837308862537057,0.41810832423154937,0.16529489779996878,1494.56,1
15106,41,3,1032.83,67,344.27666666666664,0.17618581954435872,0.1397132151467328,0.08573530977992506,0.2187581693018212,0.2592972706060049,0.1203102156211574,389.69,0
13626,152,1,257.23,19,257.23,0.20526377172180535,0.0,0.0,0.17303580453290826,0.42732185203903117,0.19437857170625508,0.0,0
15172,35,3,886.74,60,295.58,0.1865259264271376,0.039921510251031876,0.039244874484065224,0.02858786115434062,0.41145093262963217,0.29426889505379256,737.31,0
13305,15,6,1085.75,27,180.95833333333334,0.2506101772967994,0.02763067004374856,0.314621229564817,0.0,0.14409394427814873,0.2630439788164863,915.11,0
12816,76,1,318.65000000000003,15,318.65000000000003,0.05554683822375647,0.0,0.053350070610387566,0.25356974737172444,0.35540561744861127,0.28212772634552014,253.55,0
15855,36,5,712.24,59,142.448,0.33373581938672353,0.035044367067280695,0.046894305290351566,0.023517353700999662,0.4552678872290239,0.10554026732562058,0.0,0
15755,8,3,1144.83,65,381.60999999999996,0.3759946891678241,0.024807176611374614,0.09158565027121932,0.12010516845295809,0.2711581632207402,0.11634915227588376,1219.42,0
15139,139,2,178.96,13,89.48,0.2531291908806437,0.0,0.0,0.2144613321412606,0.33024139472507824,0.20216808225301747,0.0,0
17967,271,1,123.07,41,123.07,0.1011619403591452,0.047940196636060785,0.06175347363289185,0.09547412041927358,0.48005200292516453,0.21361826602746406,0.0,0
15912,78,2,264.62,19,132.31,0.5797747713702669,0.0,0.0,0.1165822689139143,0.1140881263698889,0.18955483334592999,0.0,0
13255,273,1,225.7,6,225.7,0.0,0.0664599025254763,0.43110323438192294,0.0,0.3987594151528578,0.10367744793974303,173.81,0
17492,148,1,374.57,12,374.57,0.3445550898363457,0.027765170729102708,0.18020663694369543,0.0,0.29049309875323703,0.15698000373761914,0.0,0
17188,64,5,1815.09,51,363.018,0.2767686450809602,0.012671547967318425,0.06092259887939441,0.32462853081665377,0.24607044278796092,0.07893823446771235,659.14,1
14288,113,1,426.6,16,426.6,0.07032348804500703,0.0,0.0,0.5731364275668073,0.1891701828410689,0.16736990154711673,0.0,0
17122,19,1,138.32,7,138.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17956,149,1,12.75,1,12.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18079,26,2,2206.18,59,1103.09,0.00711637309739006,0.0,0.4509468855669075,0.011105168209302959,0.07139036705980474,0.4594412060665948,1445.79,1
14546,101,2,874.88,126,437.44,0.22480797366495978,0.14065929041697148,0.1935122531089978,0.11168388807607901,0.21079462326261886,0.11854197147037308,1703.21,0
16515,50,3,987.61,63,329.2033333333333,0.20876661840200078,0.22164619637306224,0.02014965421573293,0.08346412045240531,0.36325067587407983,0.10272273468271888,639.52,0
15469,20,1,304.3,16,304.3,0.1998028261583963,0.11633256654617155,0.23923759447913243,0.0,0.2720999014130792,0.1725271114032205,234.25,0
18200,5,1,163.8,29,163.8,0.20299145299145296,0.06959706959706959,0.08638583638583638,0.3848595848595848,0.2068376068376068,0.04932844932844933,0.0,0
14161,115,3,1110.52,87,370.17333333333335,0.3332402838309981,0.03106652739257285,0.11413572020314808,0.07109282138097468,0.26474084212801213,0.1857238050642942,0.0,0
13750,40,4,1316.63,16,329.1575,0.01503839347424865,0.0,0.9173875728184836,0.021304390755185584,0.046269642952082204,0.0,330.63,0
14344,27,8,889.9300000000001,56,111.24125000000001,0.4630139449170159,0.17681165934399337,0.0805681345723821,0.08983852662568965,0.18162102637286076,0.008146708168058162,0.0,0
13470,15,1,115.5,7,115.5,0.42857142857142855,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,49.5,0
13983,87,8,1681.06,65,210.1325,0.11869891616004188,0.04854080163706233,0.0,0.17661475497602705,0.47039368017798294,0.1857518470488858,922.37,1
15224,258,2,322.08,13,161.04,0.17427347242921012,0.0,0.2906110283159463,0.11037630402384503,0.37071535022354696,0.05402384500745156,0.0,0
13725,69,7,1865.7,86,266.5285714285714,0.12337460470600847,0.0,0.151900091118615,0.2363884868949992,0.47901055903950257,0.009326258240874737,114.86,1
14844,23,3,2257.6800000000003,64,752.5600000000001,0.17851954218489777,0.013598029835937777,0.10536479926296019,0.4515963289748768,0.16827008256263062,0.0826512171786967,932.13,1
16679,266,1,129.75,3,129.75,0.0,0.7861271676300579,0.0,0.09826589595375723,0.11560693641618497,0.0,0.0,0
17552,271,2,298.52,13,149.26,0.15074366876591183,0.0,0.07972665148063782,0.05024788958863728,0.65228460404663,0.06699718611818305,631.89,0
15232,13,2,612.06,26,306.03,0.29631081920073193,0.0,0.1960592098813842,0.13701271117210734,0.3706172597457766,0.0,0.0,0
14388,21,5,1835.1100000000001,80,367.02200000000005,0.20772596738070195,0.027878437804818235,0.017655617374435318,0.27893150819296936,0.4284102860319,0.03939818321517511,1377.73,1
12707,191,1,603.42,33,603.42,0.0288356368698419,0.0,0.029332803022770217,0.3203407245368069,0.5253389015942461,0.0961519339763349,0.0,0
13270,266,1,590.0,1,590.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
17800,17,6,765.3,36,127.55,0.639030445576898,0.0,0.009800078400627205,0.00431203449627597,0.24591663399973868,0.10094080752646022,433.71000000000004,0
16573,190,1,292.63,16,292.63,0.5656631240816048,0.060485937873765515,0.05809383863581998,0.12097187574753103,0.19478522366127876,0.0,370.98,0
13544,140,1,122.91,42,122.91,0.22178830038239364,0.04678219835652103,0.18314213652265887,0.2248799934911724,0.3234073712472541,0.0,168.5,0
13814,37,1,617.54,31,617.54,0.38426660621174336,0.0,0.09715969815720439,0.17537325517375396,0.2581857045697445,0.08501473588755384,961.58,0
13709,1,5,2939.21,125,587.842,0.20645003249172394,0.008641777892699059,0.1091994107260114,0.23907104289928247,0.3556772057797844,0.08096053021049875,3388.84,1
17758,52,4,1436.2,172,359.05,0.15181033282272663,0.011920345355800029,0.09092744743071995,0.07588775936499095,0.45116279069767445,0.218291324328088,2020.5,0
14562,26,6,1985.3500000000001,103,330.8916666666667,0.3347621326214521,0.08849824967889791,0.0651774246354547,0.1196363361623895,0.27995567532173166,0.11197018158007405,3089.42,1
15339,218,1,257.9,40,257.9,0.5323768902675456,0.0,0.05874369910818147,0.19872043427685152,0.1843737882900349,0.02578518805738659,316.17,0
17596,36,4,1738.73,112,434.6825,0.1943717540963807,0.004112196833320873,0.01753578761509838,0.048017806099854496,0.37523939887159014,0.3607230564837554,1089.2,1
17107,54,3,6334.06,179,2111.3533333333335,0.08731840241488081,0.10298449967319538,0.552265055904112,0.07682276454596262,0.15851444413219956,0.02209483332964954,4481.37,1
15128,26,3,1170.24,66,390.08,0.1065764287667487,0.017022149302707134,0.20824788077659281,0.1672562893081761,0.25600731473885696,0.24488993710691823,300.76,0
14673,267,1,373.49,15,373.49,0.29411764705882354,0.40483011593349216,0.0,0.08514284184315511,0.2024150579667461,0.013494337197783073,1362.91,0
14897,196,1,175.5,10,175.5,0.0,0.0,0.0,0.2564102564102564,0.7435897435897436,0.0,1190.88,0
16698,126,2,1998.0,4,999.0,0.13213213213213212,0.0,0.0,0.0,0.0,0.8678678678678678,0.0,1
12792,156,1,400.53999999999996,25,400.53999999999996,0.28798621860488344,0.0,0.0,0.10660608178958408,0.30171768113047387,0.3036900184750587,0.0,0
13233,236,1,304.24,17,304.24,0.34551669734420193,0.0,0.35103865369445175,0.05127530896660531,0.14173021298974492,0.11043912700499606,300.88,0
13235,112,1,1031.07,53,1031.07,0.16389769850737584,0.0,0.10445459571125144,0.3130534299320124,0.3961418720358463,0.022452403813514116,0.0,0
16326,17,7,1224.92,74,174.98857142857145,0.07782549064428697,0.028981484505110535,0.5272997420239689,0.1380906508180126,0.21445482153936582,0.013347810469255135,1886.04,0
16084,199,1,436.18,38,436.18,0.5218717043422441,0.00962905222614517,0.0,0.023155577972396715,0.356389563941492,0.08895410151772204,0.0,0
14340,118,1,134.7,6,134.7,0.22271714922048996,0.0,0.3674832962138085,0.0,0.0,0.4097995545657016,0.0,0
12939,38,4,7990.08,20,1997.52,0.01018262645680644,0.0,0.5294965757539349,0.3871050102126637,0.07321578757659498,0.0,3591.72,1
16518,184,1,190.7,11,190.7,0.2674357629785003,0.0,0.10382800209753539,0.0,0.5217619297325643,0.10697430519140012,293.62,0
15899,268,1,56.25,4,56.25,0.5973333333333334,0.0,0.0,0.22666666666666666,0.17599999999999996,0.0,0.0,0
15514,125,6,2561.94,50,426.99,0.04688634394248109,0.032202159301154595,0.233397347322732,0.23562222378353903,0.4254939616072196,0.026397964042873756,1577.52,1
15920,54,4,167.5,53,41.875,0.32644776119402985,0.10805970149253732,0.11456716417910447,0.11671641791044776,0.2151044776119403,0.11910447761194029,0.0,0
18180,36,2,601.85,42,300.925,0.15965772202376008,0.08301071695605217,0.008374179612860346,0.18559441721359143,0.1875218077594085,0.3758411564343275,1241.9,0
17554,22,2,1249.89,51,624.945,0.21173863299970394,0.0,0.14573282448855499,0.0738464984918673,0.30190656777796443,0.2667754762419093,702.5600000000001,0
13489,5,4,449.52,11,112.38,0.0,0.8267485317672184,0.0,0.17325146823278162,0.0,0.0,0.0,0
17291,208,1,550.8000000000001,1,550.8000000000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
14062,12,9,7801.79,57,866.8655555555556,0.4116209228907725,0.028158922503681846,0.17340892282412115,0.050250006729224965,0.3063989161461665,0.0301623089060331,2663.0600000000004,1
17848,28,8,821.5999999999999,41,102.69999999999999,0.31977848101265827,0.0,0.03493184031158716,0.2169547224926972,0.19148003894839338,0.2368549172346641,79.6,0
17486,161,1,396.87,24,396.87,0.49746768463224733,0.0,0.2519716783833497,0.012699372590520825,0.2378612643938821,0.0,0.0,0
17857,9,13,13692.92,11,1053.3015384615385,0.02410004586311758,0.0,0.7471978219400975,0.0,0.21175906965059316,0.016943062546191753,13186.12,1
15919,268,1,270.72,38,270.72,0.1704713356973995,0.0,0.07092198581560283,0.33854166666666663,0.19762115839243496,0.22244385342789597,369.17,0
14709,12,8,3364.44,64,420.555,0.09414048103101853,0.0037153285539346815,0.08506616257088846,0.09644992926014433,0.7001194849662946,0.020508613617719443,1556.6000000000001,1
14419,152,2,307.56,45,153.78,0.06681623097932111,0.0,0.24938223436077514,0.11887111457926909,0.35586552217453504,0.2090648979060996,750.5,0
14682,87,2,52.0,1,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
12622,132,1,180.1,11,180.1,0.3931149361465852,0.056635202665186006,0.0,0.0824541921154914,0.2695724597445863,0.19822320932815105,0.0,0
17306,28,14,6123.32,9,437.38,0.0,0.0,0.2596630586021962,0.3475761514995134,0.3927607898982905,0.0,2507.9900000000002,1
14371,195,1,100.5,4,100.5,0.40895522388059696,0.0,0.0,0.5910447761194031,0.0,0.0,0.0,0
15845,44,5,2526.76,73,505.35200000000003,0.2617818866849246,0.06836422928968323,0.13998163656223778,0.20920071554085073,0.23442669663917426,0.08624483528312939,1185.01,1
15396,12,1,288.18,14,288.18,0.046151710736345344,0.029495454229995142,0.0412936359219932,0.2446387674370185,0.5347352349226178,0.10368519675202996,0.0,0
17198,265,2,521.66,73,260.83,0.1477974159414178,0.0419813671740214,0.1691714910094698,0.08837173638001765,0.45819115899244717,0.09448683050262624,170.56,0
14242,134,2,280.55,13,140.275,0.423097487078952,0.1261807164498307,0.056674389591873105,0.143646408839779,0.12350739618606309,0.126893601853502,0.0,0
15363,272,1,326.0,16,326.0,0.1596625766871166,0.15184049079754602,0.30736196319018405,0.12423312883435583,0.14003067484662576,0.11687116564417178,0.0,0
13936,79,1,376.58,26,376.58,0.2625205799564502,0.012427638217642997,0.08391311275160657,0.16410855595092677,0.2501460513038398,0.2268840618195337,0.0,0
14329,8,4,3485.03,169,871.2575,0.40090329208069947,0.028321133534001144,0.07299793689006981,0.13000461975937078,0.2846919538712722,0.08308106386458654,1529.81,1
15585,76,1,455.3,31,455.3,0.38229738633867777,0.08117724577201843,0.06654952778387875,0.10375576542938722,0.3662200746760378,0.0,0.0,0
16752,272,1,207.5,9,207.5,0.43734939759036146,0.0,0.0,0.0,0.0819277108433735,0.4807228915662651,0.0,0
12704,5,3,1100.92,40,366.97333333333336,0.09237728445300294,0.14298949969116737,0.043327398902735896,0.06585401300730298,0.41210987174363256,0.24334193220215816,1239.92,0
12974,97,1,144.8,8,144.8,0.0,0.0,0.3294198895027624,0.0,0.5075966850828729,0.16298342541436464,0.0,0
16665,262,1,135.39999999999998,9,135.39999999999998,0.4409158050221566,0.0,0.11078286558345644,0.14290989660265882,0.30539143279172826,0.0,0.0,0
13284,230,1,201.19,13,201.19,0.10760972215318852,0.0,0.0,0.381977235449078,0.4853620955315871,0.02505094686614643,0.0,0
16832,84,3,199.15,11,66.38333333333334,0.03916645744413759,0.0,0.24253075571177501,0.37660055234747675,0.3417022344966106,0.0,0.0,0
16565,264,1,173.7,3,173.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
15160,257,1,158.16,4,158.16,0.0,0.15933232169954478,0.0,0.6714719271623673,0.169195751138088,0.0,0.0,0
12942,31,3,683.9,68,227.96666666666667,0.3382365842959497,0.018277525954086854,0.07194034215528587,0.12671443193449336,0.39211873080859777,0.05271238485158649,0.0,0
14457,210,1,113.64,4,113.64,0.29567053854276665,0.0,0.0,0.0,0.6599788806758183,0.044350580781414996,0.0,0
13705,44,2,522.68,20,261.34,0.30435448075304206,0.03482054029233949,0.045534552689982404,0.02869824749368639,0.5865921787709497,0.0,189.18,0
14775,37,2,701.46,39,350.73,0.22239329398682747,0.012830382345393892,0.028740056453682317,0.08964160465315199,0.47959969207082365,0.1667949704901206,310.44,0
16097,140,1,185.04999999999998,10,185.04999999999998,0.0,0.0,0.0,0.0,0.8378816536071332,0.16211834639286682,0.0,0
13183,1,6,2394.98,50,399.16333333333336,0.9035023256979183,0.0,0.008350800424220662,0.03943665500338207,0.04157028451177045,0.007139934362708666,1562.8000000000002,1
17674,268,1,300.66,11,300.66,0.0,0.0,0.0,0.16763121133506287,0.0,0.8323687886649371,250.38,0
17029,10,2,716.0,1,358.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
13196,162,1,512.13,34,512.13,0.12858063382344326,0.0,0.09724093491886825,0.10222013941772598,0.3500087868314686,0.321949505008494,1285.65,0
15867,13,12,2949.91,253,245.82583333333332,0.16417789017292053,0.017953090094274062,0.3029583953408748,0.1316650338484903,0.23796658203131624,0.1452790085121241,862.73,1
12689,27,1,511.03,34,511.03,0.21711054145549186,0.03874527914212472,0.0,0.25477956284366865,0.30467878598125353,0.1846858305774612,736.5799999999999,0
17508,180,1,387.31,22,387.31,0.4143967364643309,0.0,0.0,0.03808318917662854,0.4861738658955359,0.06134620846350468,0.0,0
15372,37,1,2007.3999999999999,27,2007.3999999999999,0.1274683670419448,0.0,0.0602570489189997,0.2174354886918402,0.376128325196772,0.21871077015044335,0.0,1
13488,20,9,6596.38,231,732.9311111111111,0.19298160506217046,0.08887601987756921,0.03926395992953711,0.2859629069277391,0.34266673539122977,0.05024877281175432,2371.93,1
12715,6,1,353.86,20,353.86,0.07319278810829141,0.055954332221782616,0.05934550387158763,0.17662352342734414,0.40880574238399364,0.2260781099870005,0.0,0
12970,222,2,23.8,8,11.9,0.0,0.0,0.25,0.41596638655462187,0.21218487394957983,0.12184873949579832,428.44,0
13870,1,5,2179.4700000000003,82,435.89400000000006,0.27967349860287133,0.05805998706107447,0.13902462525292844,0.05903270061069892,0.14317701092467433,0.32103217754775243,591.47,1
14542,85,1,103.25,5,103.25,0.3457627118644068,0.0,0.0,0.16464891041162227,0.489588377723971,0.0,0.0,0
12802,86,1,427.58,25,427.58,0.03578277749193133,0.0926142476261752,0.02357453575939006,0.21984190093081998,0.4990878899854998,0.12909864820618364,0.0,0
16250,161,2,389.44,22,194.72,0.39325698438783896,0.026191454396055875,0.08088537387017256,0.11000410846343468,0.38966207888249793,0.0,0.0,0
13999,15,8,2561.94,86,320.2425,0.1912105669922012,0.040266360648571003,0.09758230091258968,0.24660999086629662,0.2907679336752617,0.13356284690507975,1339.8700000000001,1
13890,7,2,501.11,25,250.555,0.430384546307198,0.0,0.1496677376224781,0.15425754824290078,0.2518010017760572,0.013889166051365965,1382.7,0
14616,142,3,406.08000000000004,2,135.36,0.0,0.0,0.9751773049645389,0.0,0.0,0.02482269503546099,0.0,0
14012,177,1,328.8,11,328.8,0.6161800486618004,0.0,0.07177615571776155,0.0,0.312043795620438,0.0,0.0,0
13043,173,1,516.42,13,516.42,0.1833778707253786,0.0,0.1316757677859107,0.22098292087835486,0.46396344061035594,0.0,0.0,0
16869,65,2,387.68,56,193.84,0.2954756500206356,0.05979158068510111,0.09347915806851012,0.12871440363186132,0.28827899298390425,0.1342602146099876,437.74,0
14339,142,1,309.52,14,309.52,0.20160248126130786,0.05718531920392868,0.0,0.32779788058929954,0.41341431894546393,0.0,0.0,0
16949,85,4,893.75,32,223.4375,0.10707692307692307,0.033566433566433566,0.034573426573426574,0.5594405594405595,0.14924755244755245,0.11609510489510488,392.52,0
16266,15,6,761.12,37,126.85333333333334,0.4057835820895523,0.0844282110573891,0.1774358839604793,0.15175005255413077,0.16503310910237545,0.015569161236073157,100.77,0
15581,20,13,3679.9700000000003,134,283.0746153846154,0.06454943926173311,0.0029592632548634907,0.0209784318893904,0.03743237037258456,0.8588874365823634,0.01519305863906499,0.0,1
17090,127,3,649.05,13,216.35,0.5939912179339034,0.010353593713889532,0.0,0.04622140050843541,0.3494337878437717,0.0,1394.9,0
14188,9,4,1383.46,25,345.865,0.16155147239529874,0.028190189813944746,0.0,0.2954910152805285,0.4919983230451187,0.022768999465109217,670.9,0
13824,35,4,1429.84,26,357.46,0.4307055334862642,0.04657863816930566,0.03643764337268506,0.07448385833379959,0.4117943266379455,0.0,269.1,0
12355,114,1,459.4,13,459.4,0.27492381367000435,0.0,0.0,0.20178493687418375,0.523291249455812,0.0,0.0,0
14040,17,9,2485.91,121,276.2122222222222,0.09749749588681811,0.11176189001210825,0.25938992159812707,0.08023218861503434,0.4190779231750144,0.0320405807128979,1129.01,1
15971,8,7,2109.45,9,301.34999999999997,0.24328616464007205,0.0,0.07466401194624192,0.5924293062172605,0.07888312119272797,0.010737396003697648,2090.4,1
14222,77,1,683.17,41,683.17,0.18266317314870384,0.044498441090797314,0.0,0.07523749579167703,0.38783904445452816,0.3097618455142937,0.0,0
13055,113,1,344.86,22,344.86,0.2972220611262541,0.02957721974134431,0.18517659340022036,0.04306095227048658,0.32665429449631733,0.11830887896537724,869.55,0
18081,12,2,208.05,7,104.025,0.0,0.0,0.0,0.9387166546503244,0.061283345349675555,0.0,135.4,0
