CustomerID,Recency,Frequency,Monetary,AverageSpend,ProductDiversity,TotalOrders,AverageBasketSize,AverageQuantityPerOrder,Homeware_Spend_Pct,Stationery_Spend_Pct,Gadgets_Spend_Pct,Decorations_Spend_Pct,Kitchenware_Spend_Pct,High_Value_Customer,Future_Spend
12724,-0.2632276056823555,-0.25395340732976973,-0.21837377607017297,-0.4305655429815131,-0.507363422274478,-0.25395340732976973,-0.621015224858493,-0.43846482344071697,-0.7262801990900174,0.7113738186555668,0.1393526397906111,1.3564421667543265,-0.7138076713035595,0,751.0500000000001
14236,2.3185549815643878,-0.4242629202453546,-0.2338510611232922,-0.3407391752203382,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.614952187936562,5.153236126164865,-0.8261751829853697,-0.5410188408508065,-1.3226823162124386,-1.067450603885795,0,301.56
17147,0.16706949219210174,-0.25395340732976973,-0.10062845188229307,0.202854818037969,-0.12441944689074957,-0.25395340732976973,0.11583381842204521,0.1480961232660621,-0.7262801990900174,-0.4444592862880267,-0.5410188408508065,-0.05738976434030342,1.479355799001914,0,741.48
17711,1.2493318898763426,-0.4242629202453546,-0.22854296083547193,-0.28362847763928173,-0.5357296426732727,-0.4242629202453546,-0.41048692677833926,-0.3761751653833599,-0.7262801990900174,-0.21273601545031348,-0.2291353380950525,1.728041737982512,0.14643321220562186,0,164.57
16639,0.16706949219210174,-0.25395340732976973,-0.18594558350170584,-0.2561154950870245,-0.45063098147688857,-0.25395340732976973,-0.5683831503384545,-0.4713399207487665,0.8112955022380282,-0.5390442488529158,0.32027808431121385,0.720332690258147,-0.11665855171863085,0,786.36
12524,-0.4066599716405079,0.4272846443325696,0.26469564403932866,0.2647719821621637,0.5847360630791179,0.4272846443325696,-0.077150454818096,0.5743188760844592,-0.17653576763994286,0.5276238570051723,-0.45951799063172244,-0.40128580782646744,0.4041451134068007,1,1363.24
14853,0.2322660221730801,-0.4242629202453546,-0.22956786780747182,-0.29465561521256933,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6287943341715302,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,-1.3226823162124386,0.03348608336294303,0,261.3
17180,0.6234452020589503,-0.08364389441418492,-0.17206769722247034,-0.34994369580390056,0.3719894100881576,-0.08364389441418492,0.5544344394223654,-0.15124028906512602,-0.6214170365189072,-0.07293240310490054,-0.4594542713279566,0.2685470750814847,0.3055375531574255,0,231.17
13654,-0.6283281735758344,0.08666561850139992,0.025345022639668778,0.09681234042088571,0.6982009446742966,0.08666561850139992,0.3395201351322086,0.5789329248294485,-0.6242198241654627,0.8374615276746908,-0.10048102352171824,-0.15222452232328426,-0.43310716564952123,1,993.06
14857,-0.5892102555872473,-0.4242629202453546,-0.17721432792100372,0.26862447024746927,-0.3087998794829151,-0.4242629202453546,0.4316262655422759,-0.09587170412525307,-0.24486793951780605,-0.6813653044130572,-0.5410188408508065,-0.667185073886173,-0.13538347633978354,0,650.6
13873,-0.9673501294769218,-0.08364389441418492,-0.19980647298206905,-0.4494256666143222,-0.4222647610780939,-0.08364389441418492,-0.6911913242185442,-0.5849608710941309,0.2714204632266466,-0.5162163252925902,-0.3370179977717646,0.8035636479251744,-0.012494853094480637,0,0.0
13148,-0.7847998455301823,1.108522695994909,0.20410715509922972,-0.18109072790929726,1.733567989230303,1.108522695994909,0.16320268549007974,-0.2723590686210981,0.10500428674879878,-0.32653353519429634,0.6000553354017105,-0.35191488000715687,-0.45956466639795135,1,917.25
15745,0.5582486720779719,-0.4242629202453546,-0.21455119600379202,-0.13308884828057002,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.3069644342085187,-0.7262801990900174,-0.4450959501587594,-0.5410188408508065,1.513134157270634,-0.8313394662214463,0,791.74
15589,0.8059954860056897,-0.08364389441418492,-0.18469121974492989,-0.3952165265152364,-0.3229829896823125,-0.08364389441418492,-0.5859271751784674,-0.46614911591065344,-0.7262801990900174,0.01714144921858879,-0.25834757238969613,-0.021007366173281906,-0.025842593823694547,0,0.0
14794,0.12795157420351472,0.08666561850139992,-0.15052595433171337,-0.3762436322660062,-0.1953349978877363,0.08666561850139992,-0.5683831503384545,-0.4773958597265651,0.9624543273683771,-0.6266468828676917,-0.5410188408508065,-0.9848252056386959,0.16786654570578796,0,640.37
17819,-0.14587385171659442,0.4272846443325696,0.32350286845761017,0.3702246999339094,-0.20951810808713367,0.4272846443325696,-0.6911913242185442,-0.1748872888831968,-0.7262801990900174,-0.8011645990248439,-0.5410188408508065,-0.9844947833765626,1.4926508546112816,1,236.4
14867,-0.1067559337280074,-0.08364389441418492,-0.1453011383583674,-0.2539484705390401,-0.28043365908412043,-0.08364389441418492,-0.4631190012983777,-0.3681005800796285,-0.13272829618555618,-0.8261751829853697,-0.18918651622590832,1.5591381011758734,-0.7982551758210624,0,0.0
15951,1.1971746658915599,-0.4242629202453546,-0.20225911105934238,-0.0008363459090681946,-0.4080816508786965,-0.4242629202453546,0.06320174390200677,-0.1443192159476419,-0.1147863123774998,-0.8261751829853697,-0.329171602362668,0.8176516409181855,-0.5581242983153217,0,333.05
13777,-0.8369570695149651,3.4928558768130964,1.8348191315453977,0.25489083788007466,-0.22370121828653103,3.4928558768130964,-0.8337365260436485,0.1127698125622368,0.7223036711599802,-0.7504883336110253,0.4390724095449796,-0.2738415986046422,-0.19324129725521053,1,13616.92
16297,0.9755064639562334,-0.4242629202453546,-0.21471266559307886,-0.13482612534435504,-0.43644787127749124,-0.4242629202453546,-0.04206240513807012,-0.033582046067896006,0.018492764310632917,-0.1821247049687577,-0.5410188408508065,0.7643992401182992,-0.43351752497478346,0,0.0
15133,-0.8630356815073564,-0.08364389441418492,-0.09904604990728166,-0.08805984592906366,-0.3371660998817098,-0.08364389441418492,-0.5859271751784674,0.037935709479439764,1.6711382995059252,-0.7906992716821011,-0.5410188408508065,-0.46845206461427147,-0.4551933028898356,0,0.0
13494,1.5361966217926475,-0.4242629202453546,-0.21227192527501615,-0.10856581099072152,-0.46481409167628596,-0.4242629202453546,-0.14732655417814702,-0.18584565465254663,-0.46189342119734106,1.7998044116357939,-0.11814448111243639,-0.9570210430801325,-0.7283012107836895,0,0.0
16777,0.8320740979980811,-0.4242629202453546,-0.23653315598534164,-0.3695962616061554,-0.22370121828653103,-0.4242629202453546,0.8526828617025835,-0.5803468223491414,2.04146443326907,-0.7711164279677512,0.23852635334407218,-0.963316956099954,-0.04830129691820185,0,49.1
12962,-1.0455859654540958,-0.4242629202453546,-0.23703966059173628,-0.3750458254483439,-0.5640958630720674,-0.4242629202453546,-0.5157510758184162,-0.47653072558687964,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,-1.3226823162124386,0.08120128692358862,0,95.85
12571,-0.9412715174845304,-0.4242629202453546,-0.22381445138919723,-0.2327536903608639,-0.5215465324738753,-0.4242629202453546,-0.35785485225830077,-0.06472687509657454,-0.7262801990900174,1.2726976356619306,0.06826350864787725,1.998493716592263,-0.708148814794271,0,271.26
17660,-0.680485397560617,-0.4242629202453546,-0.23564422340432017,-0.3600320941918446,-0.1953349978877363,-0.4242629202453546,0.9053149362226219,-0.32772765356097106,-0.6771440632397873,-0.311365923775467,0.3525289939470071,2.896826460900279,-1.067450603885795,0,0.0
16626,-1.0455859654540958,0.5975941572481545,0.10201248331296651,-0.12123095265272066,0.32944007948996556,0.5975941572481545,-0.32777938110399313,-0.19869907615644572,-0.3313671203979173,-0.8261751829853697,0.1743750402473963,-0.5895159315025222,0.6793053395911406,1,2247.76
14285,-0.22410968769376846,-0.4242629202453546,-0.26502319025509613,-0.6761250841657674,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.7395315040512761,-0.7262801990900174,-0.8261751829853697,7.101166588341023,-1.3226823162124386,-1.067450603885795,0,1904.11
16801,-0.3936206656443122,0.08666561850139992,0.004942065273356111,0.04193267233226888,0.30107385909117085,0.08666561850139992,-0.10785249828811817,-0.31994144630380145,1.4536378737024647,-0.5195869485832935,-0.5410188408508065,0.4701717072439354,-0.10487911097119094,0,0.0
12971,-1.12382180143127,9.794307854689736,1.069031757713555,-0.45143745044222666,0.41453874068634966,9.794307854689736,-0.9169627914219879,-0.4249063277433506,-0.3631827742864537,1.9604023313751429,0.5014927201941309,0.13937077909366977,-1.0243043321293153,1,3335.15
15985,-0.9151929054921392,-0.25395340732976973,-0.07185117171159663,0.3576644915481943,-0.3087998794829151,-0.25395340732976973,-0.1210105169181278,1.132618774228178,-0.7262801990900174,0.04087676226570958,0.2777724062676611,-0.06567806063126462,0.9165553764391519,0,0.0
12393,0.675602426043733,-0.08364389441418492,-0.08567296855455357,-0.04009880755060775,-0.2520674386853257,-0.08364389441418492,-0.41048692677833926,-0.1443192159476419,-0.6137083903519995,-0.6036044388343512,-0.5410188408508065,-0.0397039224010924,-0.15033997191557158,0,521.5
17298,-1.202057637408444,-0.25395340732976973,-0.18131055644922878,-0.23118099743996381,-0.29461676928351777,-0.25395340732976973,-0.30522277773826234,-0.07683875305217175,-0.5021302209938944,-0.32166916618889774,-0.3883039279766231,1.075098130651646,-0.1138245386129184,0,0.0
12379,-0.3023455236709425,-0.4242629202453546,-0.18786792145416334,0.15400075829163776,-0.43644787127749124,-0.4242629202453546,-0.04206240513807012,-0.016279363274185707,-0.7262801990900174,0.7694482275628057,-0.5410188408508065,-0.7568353323879518,1.3983743546783414,0,392.4
16743,-1.0586252714502915,0.4272846443325696,0.05026742882612687,-0.11973924557990678,0.4429049610851444,0.4272846443325696,0.3614501661822247,0.21442307397528498,-0.42530770267810275,-0.7306834369623574,-0.28652572942783,0.9287024750919687,-0.4603579133782093,1,352.23
17718,0.5060914480931892,-0.4242629202453546,-0.24234096216000764,-0.43208337452145157,-0.6350114140690541,-0.4242629202453546,-0.7789114484186084,-0.4592280427931693,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,2.0883761242685845,-1.067450603885795,0,0.0
13939,-1.1107824954350742,-0.25395340732976973,-0.19970279250894798,-0.3301234980042629,-0.26625054888472305,-0.25395340732976973,-0.19995862869818545,0.3903336823780063,-0.7262801990900174,-0.196257850906058,-0.047481840733859214,1.9538786058193955,-0.5426452202603518,0,178.34
14262,-1.12382180143127,-0.08364389441418492,-0.1207033710303703,-0.16573136995273968,-0.12441944689074957,-0.08364389441418492,-0.19995862869818545,-0.06241985072407996,0.2598906677988261,0.9732905179299934,0.16688886206380482,-1.3226823162124386,-0.40260299361109875,0,1763.23
13563,-0.6935247035568127,-0.4242629202453546,-0.21318635305434605,-0.11840428530984053,-0.16696877748894162,-0.4242629202453546,0.9579470107426603,-0.24121423959241958,2.6052345290312386,-0.6771890822798049,-0.16982416772678255,-0.9133117361912589,-0.28173594260629586,0,466.65
17455,0.12795157420351472,-0.4242629202453546,-0.2436412172737388,-0.44607302666666715,-0.6066451936702594,-0.4242629202453546,-0.6736472993785315,-0.5180571642917843,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,1.5181868084672145,-0.25987241348797846,0,0.0
13570,0.6495238140513416,-0.4242629202453546,-0.22532036776928327,-0.2489560848715318,-0.3371660998817098,-0.4242629202453546,0.326362116502199,-0.1893061912112887,-0.19377202007426866,0.9437642054305085,-0.5410188408508065,1.2888734280181562,-0.8436431426765589,0,0.0
13064,-0.5370530316024646,-0.25395340732976973,-0.15397460482290368,-0.08412506577231561,-0.28043365908412043,-0.25395340732976973,-0.14732655417814702,-0.2550563858273878,0.32036235121783513,-0.2543821723620097,1.1717348901512301,-0.752747185717911,-0.9307286642453557,0,446.34
13534,-1.12382180143127,2.9819273380663422,0.4769941603538308,-0.30623484985775656,0.7123840548736939,2.9819273380663422,-0.5082322080298393,-0.37699910265925085,0.19042520322978537,-0.6411106003218054,-0.4281743517464582,-0.4596237035283541,-0.46546215503377714,1,1498.55
15313,-1.0847038834426828,-0.4242629202453546,-0.2571876659749644,-0.5918214287547299,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.6599391632002087,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,-1.3226823162124386,4.941478643311516,0,0.0
13132,0.8842313219828637,-0.4242629202453546,-0.2528874758602717,-0.5455549974770888,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6772418459939191,4.754909785683019,-0.8261751829853697,-0.5410188408508065,-1.3226823162124386,-1.067450603885795,0,0.0
12413,0.5582486720779719,-0.25395340732976973,-0.1701810525476447,-0.17130894368383873,-0.3655323202805045,-0.25395340732976973,-0.35785485225830077,-0.39174757989769915,-0.520682198489522,0.6701737963947406,-0.5410188408508065,-0.8250642140839894,1.3653185876998517,0,194.2
12481,-0.18499176970518144,0.7679036701637393,0.4283374242220887,0.24693136585889164,0.8683982670670648,0.7679036701637393,-0.06837844239808935,0.27051260403156246,0.036021497285698124,0.4422822715131118,-0.2210215237846825,-0.8725493481307683,0.0410343540539288,1,1494.56
15106,-0.680485397560617,-0.08364389441418492,-0.09047796359575366,-0.05733137688155532,0.23015830809418414,-0.08364389441418492,0.16846589294208367,0.20173443992656404,-0.12386383761337039,0.09336014260034256,0.526695456209098,-0.32391570110776663,0.24705175769525947,0,389.69
13626,0.7668775680171027,-0.4242629202453546,-0.22230513564933668,-0.21651472159622148,-0.45063098147688857,-0.4242629202453546,-0.09469447965810857,-0.023200436391669826,-0.7262801990900174,0.6594672647318014,-0.5410188408508065,-0.15907787281062674,-0.027690697215685796,0,0.0
15172,-0.7587212335377911,-0.08364389441418492,-0.11530858706830129,-0.14638358960027167,0.13087653669840268,-0.08364389441418492,-0.024518380298057557,0.22019063490652163,-0.4505273668673944,1.4229326157662736,-0.2359312568990391,-0.2652994425584599,-0.8956681688806619,0,737.31
13305,-1.0195073534617045,0.4272846443325696,-0.08148325763253082,-0.35599368698216916,-0.3371660998817098,0.4272846443325696,-0.7262793738985699,-0.3444535802615576,1.4843956221586656,1.1842794526045521,-0.3298601368436646,0.09798297419980827,-1.067450603885795,0,915.11
12816,-0.22410968769376846,-0.4242629202453546,-0.2118657017819681,-0.10419518764077838,-0.507363422274478,-0.4242629202453546,-0.30522277773826234,-0.47999126214562166,-0.3514176657402259,1.3301372245892917,-0.5410188408508065,-1.007796999471382,0.4562320673005932,0,253.55
15855,-0.7456819275415953,0.25697513141698475,-0.14496800110047023,-0.4264180225808139,0.11669342649900534,0.25697513141698475,-0.2525907032182239,-0.4211621406470067,-0.39677889047512316,-0.019527105957063105,-0.2732032894739848,0.5692077095006706,-0.9261364894151745,0,0.0
15755,-1.1107824954350742,-0.08364389441418492,-0.07144154885877416,0.010940563870694963,0.20179208769538942,-0.08364389441418492,0.06320174390200677,-0.026660972950411886,-0.08275661071687128,0.06308559231334805,-0.3514377972119712,0.8087658557724394,-0.3457471444292558,0,1219.42
15139,0.5973665900665589,-0.25395340732976973,-0.23560853012668834,-0.5232812768066671,-0.5357296426732727,-0.25395340732976973,-0.7525954111585892,-0.3865567750595861,-0.7262801990900174,0.719002775326555,-0.5410188408508065,0.11226282190290555,0.22123236721072254,0,0.0
17967,2.3185549815643878,-0.4242629202453546,-0.2469436952946273,-0.48160491440281594,-0.13860255709014693,-0.4242629202453546,1.1158432343027758,-0.4938334083805899,-0.3820602752795021,0.7082866903315505,-0.13940759980483067,-0.7773602155164233,-0.4385656065172335,0,0.0
15912,-0.19803107570137712,-0.25395340732976973,-0.2210490722126735,-0.4449575119204473,-0.45063098147688857,-0.25395340732976973,-0.5946991875984738,-0.42635294548511976,-0.7262801990900174,0.6225992581306911,-0.5410188408508065,1.963959522626217,-0.36691599850435347,0,0.0
13255,2.3446335935567792,-0.4242629202453546,-0.22766422633377387,-0.2741740329868943,-0.6350114140690541,-0.4242629202453546,-0.7789114484186084,-0.36579355570713373,2.302852634789146,-0.03376470183914555,-0.033119942145102305,-1.3226823162124386,-1.067450603885795,0,173.81
17492,0.71472034403232,-0.4242629202453546,-0.20236109185257622,-0.0019335735283008287,-0.54991275287267,-0.4242629202453546,-0.4631190012983777,-0.21006941056374104,0.5399358654489294,0.37362865829320235,-0.32883225766583446,0.630540262556398,-1.067450603885795,0,0.0
17188,-0.3805813596481165,0.25697513141698475,0.04248119526272478,-0.023058862623925716,0.003228544903826554,0.25697513141698475,-0.5052246609144084,-0.07441637746105234,-0.2982095425211699,-0.2228474043951012,-0.4441805216096606,0.2462707557742672,0.8832192694130891,1,659.14
14288,0.25834463416547143,-0.4242629202453546,-0.1935176573993169,0.09321434818615222,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.09587170412525307,-0.7262801990900174,0.4530390227060023,-0.5410188408508065,-0.9240307544766097,2.3764856383545765,0,0.0
17122,-0.9673501294769218,-0.4242629202453546,-0.24251602918839235,-0.43396694860113416,-0.6208283038696568,-0.4242629202453546,-0.7262793738985699,-0.4696096524693955,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,4.34614289167105,-1.067450603885795,0,0.0
17956,0.7277596500285156,-0.4242629202453546,-0.26385890953234337,-0.6635984021795286,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.7429920406100182,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,-1.3226823162124386,-1.067450603885795,0,0.0
18079,-0.8760749875035521,-0.25395340732976973,0.10895397597241506,1.330320201743913,0.11669342649900534,-0.25395340732976973,0.7211026754024873,8.034658940639217,2.442283403464916,2.6853505575905934,-0.5410188408508065,-1.2823408410092503,-1.0007204338378688,1,1406.97
14546,0.10187296221112337,-0.25395340732976973,-0.11732440741455644,0.11303759384028768,1.0669618098586278,-0.25395340732976973,2.6421733953838906,0.12041183079612565,0.6334273440250431,0.07984538865769707,0.5339255388542342,-0.048285208167307615,-0.3963500223847328,0,1699.05
16515,-0.5631316435948559,-0.08364389441418492,-0.09867212033209098,-0.08671878995000158,0.17342586729659473,-0.08364389441418492,0.11583381842204521,-0.11894194785020021,-0.5842693707613205,-0.038677451829656456,1.1579862478637142,-0.13562702446392927,-0.5786781399829368,0,639.52
15469,-0.9543108234807262,-0.4242629202453546,-0.2143047424201436,-0.1304372148674246,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.30350389764977664,0.9547149657316826,0.49245576399985047,0.3480162041488341,-0.19003501867935907,-1.067450603885795,0,234.25
18200,-1.1499004134236612,-0.4242629202453546,-0.2404713142840543,-0.4119675348355207,-0.3087998794829151,-0.4242629202453546,0.48425834006231433,-0.3865567750595861,-0.06499310839397734,-0.4154287115312422,0.03843519235695432,-0.2933578853829128,1.1522762360832013,0,0.0
14161,0.2844232461578628,-0.08364389441418492,-0.07946573760638846,-0.017837278298177568,0.5138205120821311,-0.08364389441418492,0.7298746878224937,-0.22737209335745134,0.0851160458029297,0.6100014566152552,-0.30081239662865555,0.5715570576104022,-0.6352382133806771,0,0.0
13750,-0.6935247035568127,0.08666561850139992,-0.04224104839615735,-0.08497998895896762,-0.4931803120750806,0.08666561850139992,-0.8447015415686564,-0.37357976296430334,5.71971369887111,-0.8261751829853697,-0.5410188408508065,-1.2374322921995475,-0.9394340271832408,0,330.63
14344,-0.8630356815073564,0.7679036701637393,-0.1147663891842748,-0.48348620259162517,0.07414409590081329,0.7679036701637393,-0.6275942341734978,-0.540118084853765,-0.16017082589661785,-0.7639095980631722,0.8102086458990884,1.3020628063347184,-0.5276172537195744,0,0.0
13470,-1.0195073534617045,-0.4242629202453546,-0.2463946986910519,-0.4756981723859471,-0.6208283038696568,-0.4242629202453546,-0.7262793738985699,-0.5042150180568161,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,1.1068142014519133,-0.2090321400004652,0,49.5
13983,-0.08067732173561605,0.7679036701637393,0.019700385734176904,-0.30264251792423325,0.20179208769538942,0.7679036701637393,-0.5946991875984738,-0.4034268907834536,-0.7262801990900174,0.5935328964356708,-0.17006103385875818,-0.6497989081359449,-0.006185037223759527,1,922.37
15224,2.1490440036138443,-0.25395340732976973,-0.21128271158064812,-0.39241859608619334,-0.5357296426732727,-0.25395340732976973,-0.7262793738985699,-0.4834517987043637,1.3156887251777731,-0.413268983359351,-0.5410188408508065,-0.33475646264034425,-0.40420720243937047,0,0.0
13725,-0.31538482966713816,0.5975941572481545,0.051083275171997414,-0.19951030594482883,0.49963740188273376,0.5975941572481545,-0.38041145562403156,-0.3885342245217243,0.3410408432499225,-0.7548942542317932,-0.5410188408508065,-0.6232932470423572,0.35299108871828394,1,114.86
14844,-0.9151929054921392,-0.08364389441418492,0.11770732739165125,0.6893015394612454,0.1876089774959921,-0.08364389441418492,0.4316262655422759,0.7542667771390462,0.014062130839629563,-0.19446894336075202,-0.43710017537288776,-0.3106862353748706,1.6461597852182808,1,932.13
16679,2.2533584515834097,-0.4242629202453546,-0.2439726548517487,-0.44963901642917303,-0.6775607446672461,-0.4242629202453546,-0.9368076719787237,-0.6460970169652406,-0.7262801990900174,-0.8261751829853697,5.466710745103464,-1.3226823162124386,-0.4769777876872154,0,0.0
17552,2.3185549815643878,-0.25395340732976973,-0.21528715739496274,-0.41396083167712655,-0.5357296426732727,-0.25395340732976973,-0.7525954111585892,-0.497293944939332,-0.16608347943077953,-0.31411326843855486,-0.5410188408508065,-0.46814280678339887,-0.7655145905266916,0,631.89
15232,-1.0455859654540958,-0.25395340732976973,-0.16199539421074352,-0.12727354189863738,-0.35134921008110714,-0.25395340732976973,-0.27890674047824315,0.44051146247976614,0.6513234528231311,-0.8261751829853697,-0.5410188408508065,0.35705192504127714,-0.24415091648592158,0,0.0
14388,-0.9412715174845304,0.25697513141698475,0.04588395439695986,-0.015736696978246638,0.41453874068634966,0.25697513141698475,0.052675328997999114,0.0695419433826174,-0.6022235787123347,-0.5250534449583237,-0.32796664967019423,-0.14512011599273236,0.6086290936597947,1,1377.73
12707,1.2754105018687338,-0.4242629202453546,-0.1634639176333105,0.41656732757399717,-0.2520674386853257,-0.4242629202453546,0.6421545636224296,0.13944478186920697,-0.5201742141201469,-0.09128247700740288,-0.5410188408508065,-1.1592181310393044,0.8574541448518013,0,0.0
13270,2.2533584515834097,-0.4242629202453546,-0.16574488804197357,0.3920260031571616,-0.7059269650660409,-0.4242629202453546,-1.0420718210188007,-0.054345265420348364,-0.7262801990900174,-0.8261751829853697,-0.5410188408508065,-1.3226823162124386,-1.067450603885795,0,0.0
17800,-0.9934287414693131,0.4272846443325696,-0.13594949961882621,-0.4536621843663592,-0.20951810808713367,0.4272846443325696,-0.5069790633984097,-0.48633557916998216,-0.6574202674300507,-0.054680943410542755,-0.5410188408508065,2.299869582278899,-1.041539893686199,0,421.91
16573,1.2623711958725383,-0.4242629202453546,-0.21628826884854135,-0.15177829206149857,-0.4931803120750806,-0.4242629202453546,-0.2525907032182239,-0.36233301914839167,-0.31808573423025915,-0.8261751829853697,-0.07877408776091363,1.8839630607514886,-0.34053916161813685,0,370.98
13544,0.6104058960627546,-0.4242629202453546,-0.24681791898297226,-0.4802516670057624,-0.12441944689074957,-0.4242629202453546,1.1158432343027758,-0.5284387739680105,0.5949518406842417,-0.8261751829853697,-0.1521809838660003,0.04473804629445353,0.27779238305422765,0,163.05
13814,-0.7326426215453997,-0.4242629202453546,-0.1610639696325413,0.4423887508799375,-0.28043365908412043,-0.4242629202453546,0.5368904145823528,0.4024455603336035,-0.04359074481178383,-0.17640448445960244,-0.5410188408508065,0.8556579076285298,-0.013645121696027966,0,961.58
13709,-1.202057637408444,0.25697513141698475,0.23007826377610885,0.38061849334253994,1.0527786996592303,0.25697513141698475,0.6737338083344528,0.5616302420357382,0.04636858080181654,-0.2030661491504609,-0.47451519385032626,-0.1441735622532226,0.37915071768724534,1,3388.84
17758,-0.5370530316024646,0.08666561850139992,-0.022419381551277467,-0.031663870227757275,1.7193848790309056,0.08666561850139992,1.5237418118330737,0.037358953386316215,-0.08606643230998945,0.8456673142497191,-0.44973384901563257,-0.46032476513981585,-0.6228757862525817,0,1974.95
